permno,PERMCO,HSHRCD,DLSTCD,HTICK,HCOMNAM,HTSYMBOL,HNAICS,HPRIMEXC,HTRDSTAT,HSECSTAT,CUSIP,COMPNO,ISSUNO,HEXCD,HSICCD,NUMNAM,NUMDIS,NUMSHR,NUMDEL,NUMNDI,BEGDAT,ENDDAT,BEGPRC,ENDPRC,BEGRET,ENDRET,BEGVOL,ENDVOL
75819,10302,18,100,VTR,VENTAS INC,VTR,531110,N,A,R,92276F10,60010229,13840,1,6798,8,109,402,1,56,1989-09-19,2024-12-31,1989-09-19,2024-12-31,1989-09-19,2024-12-31,1989-09-19,2024-12-31
75825,22113,11,100,EOG,EOG RESOURCES INC,EOG,211120,N,A,R,26875P10,0,0,1,1311,8,151,403,1,0,1989-10-04,2024-12-31,1989-10-04,2024-12-31,1989-10-04,2024-12-31,1989-10-04,2024-12-31
75828,10303,11,100,EA,ELECTRONIC ARTS INC,EA,513210,Q,A,R,28551210,60010230,13841,3,7372,7,21,278,1,2112,1989-09-20,2024-12-31,1989-09-20,2024-12-31,1989-09-20,2024-12-31,1989-09-20,2024-12-31
75857,10371,11,233,,SOLECTRON CORP,SLR,334412,N,A,R,83418210,60010297,13952,1,3672,5,7,196,1,48,1989-11-15,2007-10-01,1989-11-15,2007-10-01,1989-11-15,2007-10-01,1989-11-15,2007-10-01
75912,10408,11,100,PTC,P T C INC,PTC,541512,Q,A,R,69370C10,60010333,14011,3,7372,10,6,260,1,1954,1989-12-08,2024-12-31,1989-12-08,2024-12-31,1989-12-08,2024-12-31,1989-12-08,2024-12-31
76076,10486,11,100,CSCO,CISCO SYSTEMS INC,CSCO,334118,Q,A,R,17275R10,60010404,14115,3,3674,5,64,251,1,2298,1990-02-16,2024-12-31,1990-02-16,2024-12-31,1990-02-16,2024-12-31,1990-02-16,2024-12-31
76082,26024,11,100,CTRA,COTERRA ENERGY INC,CTRA,211120,N,A,R,12709710,0,0,1,1311,7,150,400,1,0,1990-02-08,2024-12-31,1990-02-08,2024-12-31,1990-02-08,2024-12-31,1990-02-08,2024-12-31
76090,26032,11,233,,HARRAHS ENTERTAINMENT INC,HET,713210,N,A,R,41361910,0,0,1,7999,7,22,194,1,0,1990-02-26,2008-01-25,1990-02-26,2008-01-25,1990-02-26,2008-01-25,1990-02-26,2008-01-25
76095,10504,11,100,HOLX,HOLOGIC INC,HOLX,334510,Q,A,R,43644010,60010422,14145,3,3844,4,3,274,1,2001,1990-03-01,2024-12-31,1990-03-01,2024-12-31,1990-03-01,2024-12-31,1990-03-01,2024-12-31
76129,6934,11,233,,3COM CORP,COMS,334119,Q,A,R,88553510,60006904,8886,3,3674,4,4,155,1,2048,1984-03-21,2010-04-09,1984-03-21,2010-04-09,1984-03-21,2010-04-09,1984-03-21,2010-04-09
76149,22765,11,261,,SAFEWAY INC,SWY,445110,N,A,R,78651420,0,0,1,5411,3,45,274,1,0,1990-04-26,2015-01-29,1990-04-26,2015-01-29,1990-04-26,2015-01-29,1990-04-26,2015-01-29
76171,10604,11,233,,H C A INC NEW,HCA,622110,N,A,R,40411910,60010522,14313,1,8062,11,58,180,1,73,1990-05-17,2006-11-17,1990-05-17,2006-11-17,1990-05-17,2006-11-17,1990-05-17,2006-11-17
76185,26080,11,100,TYL,TYLER TECHNOLOGIES INC,TYL,513210,N,A,R,90225210,0,0,1,7372,7,0,396,1,0,1990-05-22,2024-12-31,1990-05-22,2024-12-31,1990-05-22,2024-12-31,1990-05-22,2024-12-31
76201,10634,11,231,,XILINX INC,XLNX,334413,Q,A,R,98391910,60010551,14352,3,3670,2,73,231,1,1958,1990-06-12,2022-02-11,1990-06-12,2022-02-11,1990-06-12,2022-02-11,1990-06-12,2022-02-11
76226,21866,11,100,PARA,PARAMOUNT GLOBAL,PARA,516120,Q,A,R,92556H20,60060085,50610,3,4833,17,91,392,1,118,1990-06-14,2024-12-31,1990-06-14,2024-12-31,1990-06-14,2024-12-31,1990-06-14,2024-12-31
76230,10691,11,100,TRMB,TRIMBLE INC,TRMB,334519,Q,A,R,89623910,60010608,14434,3,3810,8,3,259,1,1760,1990-07-20,2024-12-31,1990-07-20,2024-12-31,1990-07-20,2024-12-31,1990-07-20,2024-12-31
76240,26090,11,241,,B J SERVICES CO,BJS,213112,N,A,R,05548210,0,0,1,1389,4,29,219,1,0,1990-07-20,2010-04-28,1990-07-20,2010-04-28,1990-07-20,2010-04-28,1990-07-20,2010-04-28
76282,10594,11,100,AN,AUTONATION INC DEL,AN,441110,N,A,R,05329W10,60010512,14300,1,5511,9,4,370,1,214,1990-05-11,2024-12-31,1990-05-11,2024-12-31,1990-05-11,2024-12-31,1990-05-11,2024-12-31
76557,28976,11,241,,M B N A CORP,KRB,522110,N,A,R,55262L10,0,0,1,6021,4,69,169,1,0,1991-01-22,2005-12-30,1991-01-22,2005-12-30,1991-01-22,2005-12-30,1991-01-22,2005-12-30
76565,10828,11,244,,HEALTH MANAGEMENT ASSOCIATES INC,HMA,622110,N,A,R,42193310,60010737,14658,1,8062,4,29,265,1,25,1991-02-06,2014-01-24,1991-02-06,2014-01-24,1991-02-06,2014-01-24,1991-02-06,2014-01-24
76597,22506,11,233,,NABISCO GROUP HOLDING CORP,,,N,A,R,62952P10,0,0,1,2052,4,26,101,1,0,1991-03-21,2000-12-11,1991-03-21,2000-12-11,1991-03-21,2000-12-11,1991-03-21,2000-12-11
76605,29009,11,100,AZO,AUTOZONE INC,AZO,441330,N,A,R,05333210,0,0,1,5531,8,2,393,1,0,1991-04-02,2024-12-31,1991-04-02,2024-12-31,1991-04-02,2024-12-31,1991-04-02,2024-12-31
76614,10876,11,100,REGN,REGENERON PHARMACEUTICALS INC,REGN,325412,Q,A,R,75886F10,60010784,14724,3,2830,3,0,245,1,1956,1991-04-02,2024-12-31,1991-04-02,2024-12-31,1991-04-02,2024-12-31,1991-04-02,2024-12-31
76619,10891,11,241,,COVENTRY HEALTH CARE INC,CVH,524114,N,A,R,22286210,60010799,14752,1,6324,7,10,199,1,585,1991-04-17,2013-05-06,1991-04-17,2013-05-06,1991-04-17,2013-05-06,1991-04-17,2013-05-06
76624,10901,11,241,,P M C SIERRA INC,PMCS,334413,Q,A,R,69344F10,60010809,14768,3,3670,3,5,182,1,1931,1991-04-24,2016-01-14,1991-04-24,2016-01-14,1991-04-24,2016-01-14,1991-04-24,2016-01-14
76625,10902,11,233,,CEPHALON INC,CEPH,325412,Q,A,R,15670810,60010810,14769,3,2830,4,1,152,1,1720,1991-04-25,2011-10-13,1991-04-25,2011-10-13,1991-04-25,2011-10-13,1991-04-25,2011-10-13
76638,29019,11,233,,JONES GROUP INC,JNY,315210,N,A,R,48020T10,0,0,1,2337,5,45,264,1,0,1991-05-16,2014-04-08,1991-05-16,2014-04-08,1991-05-16,2014-04-08,1991-05-16,2014-04-08
76639,6278,11,231,,TOTAL SYSTEM SERVICES INC,TSS,561320,N,A,R,89190610,60006253,7891,1,7363,10,129,371,1,44,1983-08-10,2019-09-17,1983-08-10,2019-09-17,1983-08-10,2019-09-17,1983-08-10,2019-09-17
76644,29028,11,100,X,UNITED STATES STEEL CORP NEW,X,331110,N,A,R,91290910,0,0,1,3312,4,134,389,1,0,1991-05-07,2024-12-31,1991-05-07,2024-12-31,1991-05-07,2024-12-31,1991-05-07,2024-12-31
76656,10925,11,233,,MEDIMMUNE INC,MEDI,325414,Q,A,R,58469910,60010833,14804,3,2830,2,3,94,1,1087,1991-05-08,2007-06-18,1991-05-08,2007-06-18,1991-05-08,2007-06-18,1991-05-08,2007-06-18
76708,10992,11,100,ATGE,ADTALEM GLOBAL EDUCATION INC,ATGE,611699,N,A,R,00737L10,60010899,14907,1,8299,11,24,381,1,53,1991-06-21,2024-12-31,1991-06-21,2024-12-31,1991-06-21,2024-12-31,1991-06-21,2024-12-31
76709,10989,11,100,IDXX,I D E X X LABORATORIES INC,IDXX,541940,Q,A,R,45168D10,60010896,14903,3,2830,5,4,266,1,1759,1991-06-21,2024-12-31,1991-06-21,2024-12-31,1991-06-21,2024-12-31,1991-06-21,2024-12-31
76712,10996,11,100,AES,A E S CORP,AES,221118,N,A,R,00130H10,60010903,14913,1,4911,5,59,370,1,68,1991-06-26,2024-12-31,1991-06-26,2024-12-31,1991-06-26,2024-12-31,1991-06-26,2024-12-31
76744,11042,11,100,VRTX,VERTEX PHARMACEUTICALS INC,VRTX,325412,Q,A,R,92532F10,70069683,14981,3,2830,2,1,262,1,1862,1991-07-24,2024-12-31,1991-07-24,2024-12-31,1991-07-24,2024-12-31,1991-07-24,2024-12-31
76757,29052,11,574,,AMBAC FINANCIAL GROUP INC,ABK,551112,N,A,R,02313910,60017735,0,1,6719,7,70,222,1,0,1991-07-11,2010-11-08,1991-07-11,2010-11-08,1991-07-11,2010-11-08,1991-07-11,2010-11-08
76795,11092,11,100,ZBRA,ZEBRA TECHNOLOGIES CORP,ZBRA,334118,Q,A,R,98920710,60010998,15051,3,3577,7,3,261,1,1782,1991-08-15,2024-12-31,1991-08-15,2024-12-31,1991-08-15,2024-12-31,1991-08-15,2024-12-31
76804,29067,11,100,MTG,M G I C INVESTMENT CORP WIS,MTG,524126,N,A,R,55284810,0,0,1,6351,3,91,388,1,0,1991-08-07,2024-12-31,1991-08-07,2024-12-31,1991-08-07,2024-12-31,1991-08-07,2024-12-31
76841,11112,11,100,BIIB,BIOGEN INC,BIIB,325414,Q,A,R,09062X10,60011018,15077,3,2836,6,3,264,1,2126,1991-09-17,2024-12-31,1991-09-17,2024-12-31,1991-09-17,2024-12-31,1991-09-17,2024-12-31
76887,11108,11,231,,ALLIED WASTE INDUSTRIES INC,AW,562211,N,A,R,01958930,60011014,15070,1,4953,6,6,161,1,307,1991-09-10,2008-12-05,1991-09-10,2008-12-05,1991-09-10,2008-12-05,1991-09-10,2008-12-05
77037,11161,11,100,ODFL,OLD DOMINION FREIGHT LINE INC,ODFL,484121,Q,A,R,67958010,60011067,15131,3,4210,3,39,268,1,1624,1991-10-24,2024-12-31,1991-10-24,2024-12-31,1991-10-24,2024-12-31,1991-10-24,2024-12-31
77063,29110,11,233,,MANOR CARE INC NEW,HCR,623110,N,A,R,56405510,0,0,1,8051,5,20,185,1,0,1991-10-18,2007-12-21,1991-10-18,2007-12-21,1991-10-18,2007-12-21,1991-10-18,2007-12-21
77129,29335,18,100,KIM,KIMCO REALTY CORP,KIM,531110,N,A,R,49446R10,0,0,1,6798,6,138,392,1,0,1991-11-22,2024-12-31,1991-11-22,2024-12-31,1991-11-22,2024-12-31,1991-11-22,2024-12-31
77150,29360,11,231,,FISHER SCIENTIFIC INTL INC,FSH,423450,N,A,R,33803220,0,0,1,5047,6,25,173,1,0,1991-12-18,2006-11-09,1991-12-18,2006-11-09,1991-12-18,2006-11-09,1991-12-18,2006-11-09
77157,22462,11,100,OI,O I GLASS INC,OI,327213,N,A,R,67098H10,0,0,1,3221,5,6,387,1,0,1991-12-11,2024-12-31,1991-12-11,2024-12-31,1991-12-11,2024-12-31,1991-12-11,2024-12-31
77173,11247,11,233,,VITESSE SEMICONDUCTOR CORP,VTSS,334413,Q,A,R,92849730,60011151,15262,3,3674,5,4,125,1,1549,1991-12-11,2015-04-27,1991-12-11,2015-04-27,1991-12-11,2015-04-27,1991-12-11,2015-04-27
77178,11253,11,100,QCOM,QUALCOMM INC,QCOM,334220,Q,A,R,74752510,60011157,15270,3,3663,7,93,265,1,2458,1991-12-13,2024-12-31,1991-12-13,2024-12-31,1991-12-13,2024-12-31,1991-12-13,2024-12-31
77182,11257,12,100,PRGO,PERRIGO CO PLC,PRGO,325412,N,A,R,G9782210,60011161,15276,1,2834,5,89,297,1,1598,1991-12-17,2024-12-31,1991-12-17,2024-12-31,1991-12-17,2024-12-31,1991-12-17,2024-12-31
77274,11300,11,100,GILD,GILEAD SCIENCES INC,GILD,325412,Q,A,R,37555810,60011202,15329,3,2830,5,44,265,1,2052,1992-01-22,2024-12-31,1992-01-22,2024-12-31,1992-01-22,2024-12-31,1992-01-22,2024-12-31
77281,11310,11,233,,WHOLE FOODS MARKET INC,WFM,445110,Q,A,R,96683710,60011211,15341,3,5411,3,53,174,1,1762,1992-01-23,2017-08-25,1992-01-23,2017-08-25,1992-01-23,2017-08-25,1992-01-23,2017-08-25
77284,11313,11,241,,NEXTEL COMMUNICATIONS INC,NXTL,513321,Q,A,R,65332V10,70041247,15344,3,4810,4,4,89,1,1289,1992-01-28,2005-08-12,1992-01-28,2005-08-12,1992-01-28,2005-08-12,1992-01-28,2005-08-12
77338,11344,11,100,ROP,ROPER TECHNOLOGIES INC,ROP,334513,Q,A,R,77669610,60019954,26732,3,3823,8,134,363,1,69,1992-02-13,2024-12-31,1992-02-13,2024-12-31,1992-02-13,2024-12-31,1992-02-13,2024-12-31
77357,11361,11,100,SNPS,SYNOPSYS INC,SNPS,513210,Q,A,R,87160710,60011261,15412,3,7370,4,2,268,1,2027,1992-02-26,2024-12-31,1992-02-26,2024-12-31,1992-02-26,2024-12-31,1992-02-26,2024-12-31
77418,11412,11,241,,TIME WARNER INC NEW,TWX,512110,N,A,R,88731730,60011310,15476,1,7313,9,68,291,1,116,1992-03-19,2018-06-14,1992-03-19,2018-06-14,1992-03-19,2018-06-14,1992-03-19,2018-06-14
77462,22856,11,100,M,MACYS INC,M,455110,N,A,R,55616P10,0,0,1,5311,7,84,390,1,0,1992-03-17,2024-12-31,1992-03-17,2024-12-31,1992-03-17,2024-12-31,1992-03-17,2024-12-31
77481,22983,11,244,,EL PASO CORP,EP,211111,N,A,R,28336L10,0,0,1,4922,9,85,240,1,0,1992-03-13,2012-05-24,1992-03-13,2012-05-24,1992-03-13,2012-05-24,1992-03-13,2012-05-24
77496,11446,11,100,MHK,MOHAWK INDUSTRIES INC,MHK,314110,N,A,R,60819010,60011344,15518,1,2273,10,2,359,1,153,1992-04-01,2024-12-31,1992-04-01,2024-12-31,1992-04-01,2024-12-31,1992-04-01,2024-12-31
77546,29476,11,233,,FIRST DATA CORP,FDC,518210,N,A,R,31996310,0,0,1,7374,5,65,181,1,0,1992-04-09,2007-09-24,1992-04-09,2007-09-24,1992-04-09,2007-09-24,1992-04-09,2007-09-24
77605,29489,11,100,BSX,BOSTON SCIENTIFIC CORP,BSX,339112,N,A,R,10113710,0,0,1,3841,4,3,385,1,0,1992-05-19,2024-12-31,1992-05-19,2024-12-31,1992-05-19,2024-12-31,1992-05-19,2024-12-31
77606,29494,11,100,KSS,KOHLS CORP,KSS,455110,N,A,R,50025510,0,0,1,5311,7,56,390,1,0,1992-05-19,2024-12-31,1992-05-19,2024-12-31,1992-05-19,2024-12-31,1992-05-19,2024-12-31
77644,20797,11,231,,GENERAL INSTRUMENT CORP DEL,,,N,A,R,37012010,0,0,1,3661,4,4,85,1,0,1992-06-10,2000-01-05,1992-06-10,2000-01-05,1992-06-10,2000-01-05,1992-06-10,2000-01-05
77649,11547,12,100,STE,STERIS PLC NEW,STE,339112,N,A,R,G8473T10,60011445,15660,1,3841,9,82,350,1,272,1992-06-01,2024-12-31,1992-06-01,2024-12-31,1992-06-01,2024-12-31,1992-06-01,2024-12-31
77659,11558,11,584,,BED BATH & BEYOND INC,BBBY,449129,Q,A,R,07589610,60011456,15671,3,5700,4,20,196,1,1916,1992-06-05,2023-05-02,1992-06-05,2023-05-02,1992-06-05,2023-05-02,1992-06-05,2023-05-02
77661,11559,11,100,DHI,D R HORTON INC,DHI,236117,N,A,R,23331A10,60011457,15672,1,1531,6,119,380,1,38,1992-06-05,2024-12-31,1992-06-05,2024-12-31,1992-06-05,2024-12-31,1992-06-05,2024-12-31
77668,11569,11,241,,EXPRESS SCRIPTS HOLDING CO,ESRX,446110,Q,A,R,30219G10,60011467,15686,3,8093,6,9,183,1,1934,1992-06-09,2018-12-20,1992-06-09,2018-12-20,1992-06-09,2018-12-20,1992-06-09,2018-12-20
77702,11592,11,100,SBUX,STARBUCKS CORP,SBUX,722511,Q,A,R,85524410,60011489,15722,3,5810,5,65,266,1,2186,1992-06-26,2024-12-31,1992-06-26,2024-12-31,1992-06-26,2024-12-31,1992-06-26,2024-12-31
77730,4620,11,100,TSN,TYSON FOODS INC,TSN,311615,N,A,R,90249410,60004619,5861,1,2015,12,199,418,1,321,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1972-12-14,2024-12-31,1982-11-01,2024-12-31
77768,29540,11,231,,PRAXAIR INC,PX,325120,N,A,R,74005P10,0,0,1,2813,4,107,310,1,0,1992-07-06,2018-10-30,1992-07-06,2018-10-30,1992-07-06,2018-10-30,1992-07-06,2018-10-30
77976,11735,11,233,,MCAFEE INC,MFE,511210,N,A,R,57906410,60011628,15912,1,7372,5,5,157,1,668,1992-10-06,2011-02-28,1992-10-06,2011-02-28,1992-10-06,2011-02-28,1992-10-06,2011-02-28
78034,11778,11,100,PDCO,PATTERSON COMPANIES INC,PDCO,423450,Q,A,R,70339510,60011671,15983,3,5990,4,63,270,1,1485,1992-10-28,2024-12-31,1992-10-28,2024-12-31,1992-10-28,2024-12-31,1992-10-28,2024-12-31
78083,11809,11,233,,PEOPLESOFT INC,PSFT,511210,Q,A,R,71271310,60011702,16035,3,7370,2,6,78,1,1074,1992-11-19,2005-01-07,1992-11-19,2005-01-07,1992-11-19,2005-01-07,1992-11-19,2005-01-07
78139,11860,11,233,,COMPUWARE CORP,CPWR,511210,Q,A,R,20563810,60011752,16110,3,7370,2,10,160,1,1785,1992-12-16,2014-12-15,1992-12-16,2014-12-15,1992-12-16,2014-12-15,1992-12-16,2014-12-15
78263,4703,11,231,,UNION PLANTERS CORP,UPC,522110,N,A,R,90806810,60004702,5955,1,6021,7,108,201,1,64,1972-12-14,2004-06-30,1972-12-14,2004-06-30,1972-12-14,2004-06-30,1982-11-01,2004-06-30
78840,11901,11,100,IAC,IAC INC,IAC,624190,Q,A,R,44891N20,60077580,81523,3,4833,23,28,285,1,1697,1993-01-19,2024-12-31,1993-01-19,2024-12-31,1993-01-19,2024-12-31,1993-01-19,2024-12-31
78877,11937,11,574,,CHESAPEAKE ENERGY CORP,CHK,211120,N,A,R,16516774,60011824,16218,1,1311,7,62,322,1,40,1993-02-05,2020-06-26,1993-02-05,2020-06-26,1993-02-05,2020-06-26,1993-02-05,2020-06-26
78916,11965,12,241,,ALLERGAN PLC,AGN,325412,N,A,R,G0177J10,60011852,16255,1,2834,7,18,298,1,112,1993-02-17,2020-05-08,1993-02-17,2020-05-08,1993-02-17,2020-05-08,1993-02-17,2020-05-08
78927,29753,18,100,SITC,SITE CENTERS CORP,SITC,531110,N,A,R,82981J85,0,0,1,6798,9,129,388,1,0,1993-02-02,2024-12-31,1993-02-02,2024-12-31,1993-02-02,2024-12-31,1993-02-02,2024-12-31
78975,12011,11,100,INTU,INTUIT INC,INTU,513210,Q,A,R,46120210,60011898,16316,3,7370,5,56,258,1,1889,1993-03-12,2024-12-31,1993-03-12,2024-12-31,1993-03-12,2024-12-31,1993-03-12,2024-12-31
78987,12027,11,100,MCHP,MICROCHIP TECHNOLOGY INC,MCHP,334413,Q,A,R,59501710,60011914,16333,3,3670,2,97,263,1,1923,1993-03-19,2024-12-31,1993-03-19,2024-12-31,1993-03-19,2024-12-31,1993-03-19,2024-12-31
79057,29796,12,100,CB,CHUBB LTD,CB,524113,N,A,R,H1467J10,0,0,1,6311,10,129,388,1,0,1993-03-25,2024-12-31,1993-03-25,2024-12-31,1993-03-25,2024-12-31,1993-03-25,2024-12-31
79089,12074,11,100,FOSL,FOSSIL GROUP INC,FOSL,334519,Q,A,R,34988V10,60011961,16390,3,3873,5,4,253,1,1727,1993-04-08,2024-12-31,1993-04-08,2024-12-31,1993-04-08,2024-12-31,1993-04-08,2024-12-31
79094,12108,11,100,JBL,JABIL INC,JBL,334418,N,A,R,46631310,60011995,16431,1,3672,6,78,350,1,191,1993-04-29,2024-12-31,1993-04-29,2024-12-31,1993-04-29,2024-12-31,1993-04-29,2024-12-31
79103,12097,11,100,ORLY,O REILLY AUTOMOTIVE INC NEW,ORLY,441330,Q,A,R,67103H10,60011984,16417,3,5531,7,3,219,1,1746,1993-04-23,2024-12-31,1993-04-23,2024-12-31,1993-04-23,2024-12-31,1993-04-23,2024-12-31
79108,12083,11,100,SANM,SANMINA CORP,SANM,334418,Q,A,R,80105610,60011970,16400,3,3672,7,5,259,1,1888,1993-04-14,2024-12-31,1993-04-14,2024-12-31,1993-04-14,2024-12-31,1993-04-14,2024-12-31
79129,29807,18,244,,BROOKFIELD PROPERTY REIT INC,BPYU,531210,Q,A,R,11282X10,60018793,79579,3,6798,11,112,323,1,73,1993-04-08,2021-07-26,1993-04-08,2021-07-26,1993-04-08,2021-07-26,1993-04-08,2021-07-26
79145,29819,12,100,RCL,ROYAL CARIBBEAN CRUISES LTD,RCL,561510,N,A,R,V7780T10,0,0,1,4724,6,98,384,1,0,1993-04-28,2024-12-31,1993-04-28,2024-12-31,1993-04-28,2024-12-31,1993-04-28,2024-12-31
79212,29842,11,231,,X T O ENERGY INC,XTO,211111,N,A,R,98385X10,0,0,1,1311,4,79,215,1,0,1993-05-12,2010-06-25,1993-05-12,2010-06-25,1993-05-12,2010-06-25,1993-05-12,2010-06-25
79237,29866,12,100,RIG,TRANSOCEAN LTD,RIG,213111,N,A,R,H8817H10,0,0,1,1381,9,52,386,1,0,1993-05-28,2024-12-31,1993-05-28,2024-12-31,1993-05-28,2024-12-31,1993-05-28,2024-12-31
79265,12214,11,241,,FLIR SYSTEMS INC,FLIR,334511,Q,A,R,30244510,60012101,16565,3,3810,6,46,224,1,1839,1993-06-22,2021-05-13,1993-06-22,2021-05-13,1993-06-22,2021-05-13,1993-06-22,2021-05-13
79323,29870,11,100,ALL,ALLSTATE CORP,ALL,524126,N,A,R,02000210,0,0,1,6331,3,128,381,1,0,1993-06-03,2024-12-31,1993-06-03,2024-12-31,1993-06-03,2024-12-31,1993-06-03,2024-12-31
79411,12305,11,233,,PETSMART INC,PETM,453910,Q,A,R,71676810,60012190,16683,3,5990,2,48,174,1,1732,1993-07-23,2015-03-11,1993-07-23,2015-03-11,1993-07-23,2015-03-11,1993-07-23,2015-03-11
79452,29911,48,100,CPT,CAMDEN PROPERTY TRUST,CPT,531110,N,A,R,13313110,0,0,1,6798,5,128,381,1,0,1993-07-22,2024-12-31,1993-07-22,2024-12-31,1993-07-22,2024-12-31,1993-07-22,2024-12-31
79545,29936,11,100,BWA,BORGWARNER INC,BWA,336390,N,A,R,09972410,0,0,1,3714,8,111,386,1,0,1993-08-13,2024-12-31,1993-08-13,2024-12-31,1993-08-13,2024-12-31,1993-08-13,2024-12-31
79547,29940,48,100,EQR,EQUITY RESIDENTIAL,EQR,531110,N,A,R,29476L10,0,0,1,6798,5,128,381,1,0,1993-08-12,2024-12-31,1993-08-12,2024-12-31,1993-08-12,2024-12-31,1993-08-12,2024-12-31
79588,12415,11,233,,KEURIG GREEN MOUNTAIN INC,GMCR,311920,Q,A,R,49271M10,60012299,16829,3,2095,6,14,183,1,1845,1993-09-21,2016-03-02,1993-09-21,2016-03-02,1993-09-21,2016-03-02,1993-09-21,2016-03-02
79637,4655,11,100,UHS,UNIVERSAL HEALTH SERVICES INC,UHS,622110,N,A,R,91390310,60004654,5900,1,8062,5,89,433,1,257,1981-07-09,2024-12-31,1981-07-09,2024-12-31,1981-07-09,2024-12-31,1982-11-01,2024-12-31
79678,12499,11,233,,ACTIVISION BLIZZARD INC,ATVI,513210,Q,A,R,00507V10,2002105,60957,3,7370,11,21,263,1,1968,1993-10-22,2023-10-12,1993-10-22,2023-10-12,1993-10-22,2023-10-12,1993-10-22,2023-10-12
79686,12484,11,100,DECK,DECKERS OUTDOOR CORP,DECK,315990,N,A,R,24353710,60012367,16918,1,2389,5,2,281,1,1667,1993-10-15,2024-12-31,1993-10-15,2024-12-31,1993-10-15,2024-12-31,1993-10-15,2024-12-31
79698,12457,11,100,IT,GARTNER INC,IT,541910,N,A,R,36665110,60012340,16886,1,8732,9,4,349,1,187,1993-10-05,2024-12-31,1993-10-05,2024-12-31,1993-10-05,2024-12-31,1993-10-05,2024-12-31
79718,12522,11,580,,MERCURY INTERACTIVE CORP,MERQE,511210,Q,A,R,58940510,60012405,16965,3,7370,3,2,72,1,963,1993-10-29,2006-01-03,1993-10-29,2006-01-03,1993-10-29,2006-01-03,1993-10-29,2006-01-03
79782,30011,18,100,REG,REGENCY CENTERS CORP,REG,531110,Q,A,R,75884910,60019911,26683,3,6798,7,124,364,1,125,1993-10-29,2024-12-31,1993-10-29,2024-12-31,1993-10-29,2024-12-31,1993-10-29,2024-12-31
79785,21242,11,100,NVR,N V R INC,NVR,236117,N,A,R,62944T10,0,0,1,1531,5,0,381,1,0,1993-11-18,2024-12-31,1993-11-18,2024-12-31,1993-11-18,2024-12-31,1993-11-18,2024-12-31
79879,12583,11,100,VIAV,VIAVI SOLUTIONS INC,VIAV,334516,Q,A,R,92555010,60012466,17054,3,3674,9,7,270,1,2108,1993-11-17,2024-12-31,1993-11-17,2024-12-31,1993-11-17,2024-12-31,1993-11-17,2024-12-31
79881,12546,11,100,URBN,URBAN OUTFITTERS INC,URBN,458110,Q,A,R,91704710,60012429,17000,3,5650,5,4,264,1,1877,1993-11-09,2024-12-31,1993-11-09,2024-12-31,1993-11-09,2024-12-31,1993-11-09,2024-12-31
79906,30033,11,100,INCY,INCYTE CORP,INCY,325412,Q,A,R,45337C10,60014135,19236,3,8731,10,2,266,1,1812,1993-11-04,2024-12-31,1993-11-04,2024-12-31,1993-11-04,2024-12-31,1993-11-04,2024-12-31
79915,30044,11,231,,NEWFIELD EXPLORATION CO,NFX,211111,N,A,R,65129010,0,0,1,1382,4,3,310,1,0,1993-11-12,2019-02-13,1993-11-12,2019-02-13,1993-11-12,2019-02-13,1993-11-12,2019-02-13
79973,12646,11,233,,GATEWAY INC,GTW,334111,N,A,R,36762610,60012527,17125,1,3571,6,3,149,1,150,1993-12-08,2007-10-16,1993-12-08,2007-10-16,1993-12-08,2007-10-16,1993-12-08,2007-10-16
80055,12656,11,231,,VERITAS SOFTWARE CORP,VRTS,511210,Q,A,R,92343610,60012535,17133,3,7370,6,8,86,1,977,1993-12-09,2005-07-01,1993-12-09,2005-07-01,1993-12-09,2005-07-01,1993-12-09,2005-07-01
80080,30070,11,100,EMN,EASTMAN CHEMICAL CO,EMN,325199,N,A,R,27743210,0,0,1,2869,5,126,379,1,0,1994-01-04,2024-12-31,1994-01-04,2024-12-31,1994-01-04,2024-12-31,1994-01-04,2024-12-31
80100,30086,18,100,SPG,SIMON PROPERTY GROUP INC NEW,SPG,531110,N,A,R,82880610,0,0,1,6798,8,128,379,1,0,1993-12-14,2024-12-31,1993-12-14,2024-12-31,1993-12-14,2024-12-31,1993-12-14,2024-12-31
80183,30104,18,100,MAA,MID AMERICA APT COMMUNITIES INC,MAA,531110,N,A,R,59522J10,0,0,1,6798,4,124,371,1,0,1994-01-28,2024-12-31,1994-01-28,2024-12-31,1994-01-28,2024-12-31,1994-01-28,2024-12-31
80191,30249,11,100,ALB,ALBEMARLE CORP,ALB,325211,N,A,R,01265310,0,0,1,2821,8,125,378,1,0,1994-03-11,2024-12-31,1994-03-11,2024-12-31,1994-03-11,2024-12-31,1994-03-11,2024-12-31
80204,30260,11,100,MLM,MARTIN MARIETTA MATERIALS INC,MLM,212313,N,A,R,57328410,0,0,1,1423,8,122,380,1,0,1994-02-17,2024-12-31,1994-02-17,2024-12-31,1994-02-17,2024-12-31,1994-02-17,2024-12-31
80266,12884,11,241,,QLOGIC CORP,QLGC,332993,Q,A,R,74727710,60012756,17416,3,3670,4,6,179,1,1689,1994-02-28,2016-08-16,1994-02-28,2016-08-16,1994-02-28,2016-08-16,1994-02-28,2016-08-16
